12.67	1086.777191
12.68	1086.626659
12.70	1086.453851
12.72	1086.258771
12.73	1086.041422
12.75	1085.801811
12.77	1085.539941
12.78	1085.255818
12.80	1084.949449
12.82	1084.620839
12.83	1084.269997
12.85	1083.896930
12.87	1083.501645
12.88	1083.084151
12.90	1082.644458
12.92	1082.182574
12.93	1081.698510
12.95	1081.192276
12.97	1080.663884
12.98	1080.113344
13.00	1079.540668
13.02	1078.945869
13.03	1078.328960
13.05	1077.689954
13.07	1077.028864
13.08	1076.345706
13.10	1075.640494
13.12	1074.913243
13.13	1074.163970
13.15	1073.392689
13.17	1072.599419
13.18	1071.784176
13.20	1070.946978
13.22	1070.087843
13.23	1069.206790
13.25	1068.303838
13.27	1067.379007
13.28	1066.432315
13.30	1065.463786
13.32	1064.473438
13.33	1063.461295
13.35	1062.427377
13.37	1061.371708
13.38	1060.294311
13.40	1059.195208
13.42	1058.074423
13.43	1056.931983
13.45	1055.767910
13.47	1054.582230
13.48	1053.374969
13.50	1052.146155
13.52	1050.895813
13.53	1049.623970
13.55	1048.330656
13.57	1047.015897
13.58	1045.679722
13.60	1044.322161
13.62	1042.943243
13.63	1041.542999
13.65	1040.121459
13.67	1038.678653
13.68	1037.214615
13.70	1035.729375
13.72	1034.222967
13.73	1032.695423
13.75	1031.146777
13.77	1029.577062
13.78	1027.986314
13.80	1026.374566
13.82	1024.741855
13.83	1023.088215
13.85	1021.413683
13.87	1019.718298
13.88	1018.002094
13.90	1016.265111
13.92	1014.507386
13.93	1012.728958
13.95	1010.929866
13.97	1009.110149
13.98	1007.269848
14.00	1005.409004
14.02	1003.527656
14.03	1001.625846
14.05	999.703617
14.07	997.761011
14.08	995.798071
14.10	993.814840
14.12	991.811362
14.13	989.787681
14.15	987.743841
14.17	985.679889
14.18	983.595869
14.20	981.491827
14.22	979.367811
14.23	977.223866
14.25	975.060042
14.27	972.876385
14.28	970.672945
14.30	968.449769
14.32	966.206908
14.33	963.944411
14.35	961.662328
14.37	959.360710
14.38	957.039609
14.40	954.699075
14.42	952.339160
14.43	949.959918
14.45	947.561403
14.47	945.143666
14.48	942.706762
14.50	940.250745
14.52	937.775671
14.53	935.281594
14.55	932.768570
14.57	930.236655
14.58	927.685907
14.60	925.116379
14.62	922.528135
14.63	919.921229
14.65	917.295720
14.67	914.651667
14.68	911.989130
14.70	909.308169
14.72	906.608843
14.73	903.891213
14.75	901.155341
14.77	898.401289
14.78	895.629116
14.80	892.838889
14.82	890.030669
14.83	887.204519
14.85	884.360504
14.87	881.498688
14.88	878.619135
14.90	875.721911
14.92	872.807082
14.93	869.874714
14.95	866.924873
14.97	863.957626
14.98	860.973040
15.00	857.971186
15.02	854.952130
15.03	851.915942
15.05	848.862690
15.07	845.792445
15.08	842.705277
15.10	839.601257
15.12	836.480455
15.13	833.342943
15.15	830.188793
15.17	827.018077
15.18	823.830870
15.20	820.627244
15.22	817.407274
15.23	814.171033
15.25	810.918596
15.27	807.650039
15.28	804.365436
15.30	801.064865
15.32	797.748402
15.33	794.416124
15.35	791.068105
15.37	787.704430
15.38	784.325173
15.40	780.930414
15.42	777.520232
15.43	774.094707
15.45	770.653919
15.47	767.197949
15.48	763.726878
15.50	760.240787
15.52	756.739759
15.53	753.223875
15.55	749.693220
15.57	746.147878
15.58	742.587932
15.60	739.013466
15.62	735.424565
15.63	731.821315
15.65	728.203801
15.67	724.572110
15.68	720.926328
15.70	717.266543
15.72	713.592843
15.73	709.905314
15.75	706.204048
15.77	702.489133
15.78	698.760659
15.80	695.018715
15.82	691.263392
15.83	687.494782
15.85	683.712976
15.87	679.918066
15.88	676.110145
15.90	672.289306
15.92	668.455639
15.93	664.609246
15.95	660.750216
15.97	656.878647
15.98	652.994632
16.00	649.098269
16.02	645.189654
16.03	641.268884
16.05	637.336058
16.07	633.391273
16.08	629.434628
16.10	625.466220
16.12	621.486154
16.13	617.494528
16.15	613.491443
16.17	609.477001
16.18	605.451303
16.20	601.414452
16.22	597.366552
16.23	593.307706
16.25	589.238019
16.27	585.157595
16.28	581.066538
16.30	576.964959
16.32	572.852962
16.33	568.730655
16.35	564.598145
16.37	560.455541
16.38	556.302952
16.40	552.140488
16.42	547.968261
16.43	543.786380
16.45	539.594957
16.47	535.394106
16.48	531.183936
16.50	526.964568
16.52	522.736112
16.53	518.498684
16.55	514.252400
16.57	509.997377
16.58	505.733732
16.60	501.461583
16.62	497.181050
16.63	492.892251
16.65	488.595309
16.67	484.290340
16.68	479.977474
16.70	475.656830
16.72	471.328531
16.73	466.992704
16.75	462.649473
16.77	458.298965
16.78	453.941307
16.80	449.576629
16.82	445.205058
16.83	440.826726
16.85	436.441761
16.87	432.050301
16.88	427.652476
16.90	423.248423
16.92	418.838275
16.93	414.422170
16.95	410.000246
16.97	405.572642
16.98	401.139498
17.00	396.700957
17.02	392.257161
17.03	387.808252
17.05	383.354381
17.07	378.895693
17.08	374.432338
17.10	369.964464
17.12	365.492224
17.13	361.015772
17.15	356.535264
17.17	352.050855
17.18	347.562706
17.20	343.070977
17.22	338.575831
17.23	334.077430
17.25	329.575948
17.27	325.071552
17.28	320.564412
17.30	316.054705
17.32	311.542606
17.33	307.028296
17.35	302.511958
17.37	297.993777
17.38	293.473943
17.40	288.952648
17.42	284.430085
17.43	279.906461
17.45	275.381976
17.47	270.856838
17.48	266.331261
17.50	261.805462
17.52	257.279663
17.53	252.754093
17.55	248.228986
17.57	243.704584
17.58	239.181132
17.60	234.658882
17.62	230.138104
17.63	225.619064
17.65	221.102043
17.67	216.587330
17.68	212.075226
17.70	207.566043
17.72	203.060106
17.73	198.557752
17.75	194.059337
17.77	189.565228
17.78	185.075811
17.80	180.591498
17.82	176.112717
17.83	171.639918
17.85	167.173582
17.87	162.714214
17.88	158.262355
17.90	153.818579
17.92	149.383500
17.93	144.957773
17.95	140.542106
17.97	136.137255
17.98	131.744038
18.00	127.363345
18.02	122.996134
18.03	118.643449
18.05	114.306426
18.07	109.986309
18.08	105.684457
18.10	101.402363
18.12	97.141669
18.13	92.904183
18.15	88.691902
18.17	84.507032
18.18	80.352027
18.20	76.229598
18.22	72.142763
18.23	68.094877
18.25	64.089675
18.27	60.131318
18.28	56.224440
18.30	52.374203
18.32	48.586355
18.33	44.867286
18.35	41.224091
18.37	37.664634
18.38	34.197595
18.40	30.832516
18.42	27.579840
18.43	24.450906
18.45	21.457926
18.47	18.613897
18.48	15.932459
18.50	13.427641
18.52	11.113509
18.53	9.003646
18.55	7.110461
18.57	5.444241
18.58	4.011930
18.60	2.815465
18.62	1.849443
18.63	1.097509
18.65	0.526313
18.67	0.079607
18.68	0.000000
18.70	0.000000
18.72	0.000000
18.73	0.000000
18.75	0.000000
18.77	0.000000
18.78	0.000000
18.80	0.000000
18.82	0.000000
18.83	0.000000
18.85	0.000000
18.87	0.000000
18.88	0.000000
18.90	0.000000
18.92	0.000000
18.93	0.000000
18.95	0.000000
18.97	0.000000
18.98	0.000000
